33576;94475;Daltoniaceae
37256;95045;Damasonium
37257;94945;Damasonium alisma
39825;61382;Danthonia
39837;1873;Danthonia alpina
39828;1874;Danthonia decumbens
39835;6749;Danthonia decumbens subsp. decipiens
39833;1876;Danthonia decumbens subsp. decumbens
53071;61244;Daphne
53073;1879;Daphne cneorum
53075;95060;Daphne gnidium
53078;1880;Daphne laureola
53080;29693;Daphne laureola subsp. laureola
53082;1881;Daphne mezereum
53076;1883;Daphne striata
48958;60144;Daphniphyllaceae
50600;61569;Dasiphora
50601;32197;Dasiphora fruticosa
55651;94639;Dasycladophyceae
37001;61639;Dasypogonaceae
51810;60244;Datiscaceae
48719;61232;Datura
48728;6751;Datura ferox
48721;93674;Datura quercifolia
48722;1885;Datura stramonium
46274;61271;Daucus
46281;30752;Daucus aureus
46276;1886;Daucus carota
46277;6753;Daucus carota subsp. carota
46280;93675;Daucus carota subsp. maximus
54727;60089;Degeneriaceae
56183;94136;Delesseria
56184;91013;Delesseria sanguinea
54488;61144;Delphinium
54489;1887;Delphinium elatum
54934;60040;Dennstaedtiaceae
55614;94139;Derbesia
55615;91016;Derbesia marina
56045;94142;Dermatolithon
56047;91017;Dermatolithon laminariae
56046;91018;Dermatolithon pustulatum
40261;61384;Deschampsia
40263;1903;Deschampsia cespitosa agg.
40265;1904;Deschampsia cespitosa s. str.
40272;26586;Deschampsia cespitosa subsp. cespitosa s. str.
40269;6552;Deschampsia cespitosa subsp. parviflora
40285;20725;Deschampsia flexuosa
40292;1907;Deschampsia media
40278;21519;Deschampsia rhenana
40281;1908;Deschampsia setacea
40274;1906;Deschampsia wibeliana
53844;60855;Descurainia
53846;93676;Descurainia pinnata
53847;1909;Descurainia sophia
55889;94143;Desmarestia
55890;91019;Desmarestia aculeata
55891;91020;Desmarestia viridis
33360;81120;Desmatodon
55936;94144;Desmotrichum
55937;91021;Desmotrichum undulatum
42650;67245;Deutzia
42652;91022;Deutzia gracilis
42651;10242;Deutzia scabra
33483;81136;Dialytrichia
33485;81137;Dialytrichia mucronata
33484;99130;Dialytrichia saxicola
41553;60674;Dianthus
41589;6755;Dianthus arenarius
41591;1911;Dianthus arenarius subsp. borussicus
41562;1912;Dianthus armeria
41563;1913;Dianthus armeria subsp. armeria
41606;1915;Dianthus barbatus
41569;1917;Dianthus carthusianorum
41568;1916;Dianthus carthusianorum agg.
41573;21525;Dianthus carthusianorum subsp. carthusianorum
41610;27221;Dianthus caryophyllus
41609;94727;Dianthus caryophyllus agg.
41557;1926;Dianthus deltoides
41558;21528;Dianthus deltoides subsp. deltoides
41574;30773;Dianthus giganteus
41577;1934;Dianthus gratianopolitanus
41597;94946;Dianthus lusitanus
41605;91036;Dianthus plumarius
41602;1940;Dianthus plumarius agg.
41580;1949;Dianthus superbus
41582;1950;Dianthus superbus subsp. alpestris
41585;1952;Dianthus superbus subsp. superbus
41559;21536;Dianthus sylvaticus
41600;1953;Dianthus sylvestris
41601;1955;Dianthus sylvestris subsp. sylvestris
41595;91037;Dianthus x aschersonii
41607;91038;Dianthus x courtoisii
41593;91039;Dianthus x dufftii
41603;10244;Dianthus x hellwigii
41564;91041;Dianthus x jaczonus
41555;91042;Dianthus x laucheanus
41598;91043;Dianthus x lucae
41575;91044;Dianthus x seehausianus
41566;91045;Dianthus x zschackeanus
42260;60264;Diapensiaceae
40257;67523;Dichanthelium
40258;31746;Dichanthelium acuminatum
40259;31745;Dichanthelium acuminatum subsp. fasciculatum
52249;60361;Dichapetalaceae
35742;81140;Dichelyma
35743;81141;Dichelyma capillaceum
34584;81151;Dichodontium
34585;81142;Dichodontium flavescens
34589;81144;Dichodontium palustre
34596;81148;Dichodontium pellucidum
46100;67535;Dichoropetalum
46101;33649;Dichoropetalum carvifolia
32189;94476;Dicranaceae
33947;94664;Dicranales
32238;81139;Dicranella
32244;81165;Dicranella cerviculata
32252;81173;Dicranella crispa
32258;81191;Dicranella grevilleana
32241;81193;Dicranella heteromalla
32243;81194;Dicranella howei
32281;81195;Dicranella humilis
32255;81219;Dicranella rufescens
32261;81232;Dicranella schreberiana
32266;81227;Dicranella schreberiana var. robusta
32269;81228;Dicranella schreberiana var. schreberiana
32246;81240;Dicranella staphylina
32248;81244;Dicranella subulata
32270;81252;Dicranella varia
35470;81150;Dicranodontium
35471;81158;Dicranodontium asperulum
35475;81176;Dicranodontium denudatum
35474;99021;Dicranodontium uncinatum
34581;81258;Dicranoweisia
34582;81166;Dicranoweisia cirrata
32190;81257;Dicranum
32236;81161;Dicranum bonjeanii
32192;81162;Dicranum brevifolium
32201;81177;Dicranum dispersum
32221;81178;Dicranum elongatum
32210;81181;Dicranum flagellare
32218;81183;Dicranum flexicaule
32232;81186;Dicranum fulvum
32214;81187;Dicranum fuscescens
32212;91052;Dicranum fuscescens agg.
32223;81202;Dicranum majus
32230;81203;Dicranum montanum
32202;81207;Dicranum muehlenbeckii
32199;91056;Dicranum muehlenbeckii agg.
32224;81214;Dicranum polysetum
32235;81234;Dicranum scoparium
32204;81237;Dicranum spadiceum
32234;81238;Dicranum spurium
32195;81245;Dicranum tauricum
32226;99202;Dicranum undulatum
32207;81255;Dicranum viride
52789;61191;Dictamnus
52791;1958;Dictamnus albus
52793;34036;Dictamnus albus subsp. albus
55908;91061;Dictyosiphon
55910;91059;Dictyosiphon chordaria
55909;91060;Dictyosiphon foeniculaceus
55868;94145;Dictyota
55869;91062;Dictyota dichotoma
42175;60169;Didiereaceae
36713;81259;Didymodon
36806;81261;Didymodon acutus
36804;91063;Didymodon acutus agg.
36799;81263;Didymodon asperifolius
36715;81266;Didymodon cordatus
36758;81270;Didymodon fallax
36763;81269;Didymodon fallax var. fallax
36769;81273;Didymodon ferrugineus
36748;81277;Didymodon giganteus
36811;81279;Didymodon icmadophilus
36752;81280;Didymodon insulanus
36733;81283;Didymodon luridus
36737;81285;Didymodon nicholsonii
36723;81291;Didymodon rigidulus
36721;91064;Didymodon rigidulus agg.
36778;81296;Didymodon sinuosus
36784;81297;Didymodon spadiceus
36764;81299;Didymodon subandreaeoides
36817;81300;Didymodon tomaculosus
36718;81301;Didymodon tophaceus
36741;81303;Didymodon umbrosus
36789;81305;Didymodon verbanus
36795;81309;Didymodon vinealis
46534;65942;Diervilla
46535;93677;Diervilla lonicera
47033;61207;Digitalis
47038;1960;Digitalis grandiflora
47035;91066;Digitalis grandiflora x purpurea
47043;1963;Digitalis lutea
47044;29694;Digitalis lutea subsp. lutea
47045;1964;Digitalis purpurea
47047;29041;Digitalis purpurea subsp. purpurea
47036;10246;Digitalis x media
47041;10247;Digitalis x purpurascens
39047;61386;Digitaria
39049;1966;Digitaria ischaemum
39054;1967;Digitaria sanguinalis
39059;1968;Digitaria sanguinalis subsp. pectiniformis
39057;1969;Digitaria sanguinalis subsp. sanguinalis
54724;60192;Dilleniaceae
54723;60179;Dilleniales
55501;94640;Dinophyceae
55500;91072;Dinophyta
42179;60234;Dioncophyllaceae
40789;67532;Dioscorea
40788;60552;Dioscoreaceae
40790;32177;Dioscorea communis
40785;70345;Dioscoreales
53894;60340;Dipentodontaceae
55352;65151;Diphasiastrum
55368;20017;Diphasiastrum alpinum
55364;20016;Diphasiastrum complanatum
55354;20015;Diphasiastrum complanatum agg.
55356;20018;Diphasiastrum issleri
55361;11720;Diphasiastrum oellgaardii
55372;20019;Diphasiastrum tristachyum
55377;20020;Diphasiastrum zeilleri
35487;94477;Diphysciaceae
32983;94665;Diphysciales
35488;81321;Diphyscium
35489;81313;Diphyscium foliosum
35790;81312;Diplophyllum
35797;81315;Diplophyllum albicans
35791;81318;Diplophyllum obtusifolium
35794;81320;Diplophyllum taxifolium
35796;81319;Diplophyllum taxifolium var. taxifolium
53246;60856;Diplotaxis
53254;1976;Diplotaxis erucoides
53255;1977;Diplotaxis muralis
53248;1978;Diplotaxis tenuifolia
53251;1979;Diplotaxis viminea
46337;60413;Dipsacales
46355;60896;Dipsacus
46361;1980;Dipsacus fullonum
46365;1981;Dipsacus laciniatus
46357;1982;Dipsacus pilosus
46364;6756;Dipsacus sativus
46369;1983;Dipsacus strigosus
46367;91075;Dipsacus x pseudosilvester
52939;60198;Dipterocarpaceae
51085;61640;Dirachmaceae
34197;94478;Disceliaceae
34198;81322;Discelium
34199;81324;Discelium nudum
33711;81325;Distichium
33715;81329;Distichium capillaceum
33712;81331;Distichium inclinatum
33577;81323;Distichophyllum
33578;81330;Distichophyllum carinatum
33674;94479;Ditrichaceae
33675;81333;Ditrichum
33677;81334;Ditrichum astomoides
33699;81335;Ditrichum breidleri
33700;81342;Ditrichum flexicaule
33705;81344;Ditrichum gracile
33694;81346;Ditrichum heteromallum
33689;91077;Ditrichum heteromallum agg.
33678;81349;Ditrichum lineare
33686;81350;Ditrichum pallidum
33688;81351;Ditrichum plumbicola
33682;81353;Ditrichum pusillum
33685;81352;Ditrichum pusillum var. pusillum
33690;81358;Ditrichum zonatum
45179;60751;Dittrichia
45181;21566;Dittrichia graveolens
45517;60808;Doronicum
45523;1984;Doronicum austriacum
45529;1986;Doronicum clusii agg.
45519;1991;Doronicum columnae
45531;1989;Doronicum glaciale
45534;29042;Doronicum glaciale subsp. glaciale
45521;1992;Doronicum grandiflorum
45530;1994;Doronicum orientale
45527;1995;Doronicum pardalianches
37344;61641;Doryanthaceae
51337;61019;Dorycnium
51341;1998;Dorycnium germanicum
51339;1996;Dorycnium hirsutum
45525;1997;Dorycnium pentaphyllum agg.
35786;81363;Douinia
35787;81364;Douinia ovata
53637;60857;Draba
53677;2001;Draba aizoides
53647;2000;Draba aizoides agg.
53680;27660;Draba aizoides subsp. aizoides
53658;21561;Draba boerhaavii
53641;2006;Draba dubia
53648;2007;Draba fladnizensis
53650;26157;Draba incana
53682;2014;Draba muralis
53652;2015;Draba nemorosa
53664;21583;Draba praecox
53643;2018;Draba sauteri
53645;2019;Draba siliquosa
53639;2021;Draba tomentosa
53654;32167;Draba verna agg.
53668;32168;Draba verna s. str.
47780;60950;Dracocephalum
47782;93679;Dracocephalum moldavica
47784;2023;Dracocephalum ruyschiana
47783;93680;Dracocephalum thymiflorum
33397;81365;Drepanocladus
33428;81372;Drepanocladus aduncus
33427;91084;Drepanocladus aduncus agg.
33443;81385;Drepanocladus longifolius
33419;81386;Drepanocladus lycopodioides
33399;81389;Drepanocladus polygamus
33405;91088;Drepanocladus revolvens agg.
33423;81399;Drepanocladus sendtneri
33407;99022;Drepanocladus sordidus
33413;99203;Drepanocladus trifarius
33408;99204;Drepanocladus turgescens
42189;60902;Drosera
42199;2025;Drosera anglica
42184;60222;Droseraceae
42201;2026;Drosera intermedia
42198;91091;Drosera intermedia x longifolia
42196;2028;Drosera rotundifolia
42191;50024;Drosera x beleziana
42193;2027;Drosera x obovata
42176;61642;Drosophyllaceae
50470;61167;Dryas
50472;2029;Dryas octopetala
50474;14984;Dryas octopetala subsp. octopetala
50178;67156;Drymocallis
50179;32198;Drymocallis rupestris
55156;66132;Dryopteridaceae
55209;60565;Dryopteris
55213;94947;Dryopteris aemula
55232;2038;Dryopteris affinis s. l.
55234;33640;Dryopteris affinis s. str.
55240;6758;Dryopteris affinis subsp. affinis
55247;12635;Dryopteris affinis subsp. pseudodisjuncta
55237;29560;Dryopteris affinis subsp. punctata
55255;21594;Dryopteris borreri
55248;12630;Dryopteris cambrensis
55252;29561;Dryopteris cambrensis subsp. cambrensis
55253;29562;Dryopteris cambrensis subsp. insubrica
55281;2032;Dryopteris carthusiana
55270;2030;Dryopteris carthusiana agg.
55264;2034;Dryopteris cristata
55273;2033;Dryopteris dilatata
55289;33638;Dryopteris expansa
55217;2035;Dryopteris filix-mas agg.
55214;94728;Dryopteris filix-mas agg. s. l.
55219;2037;Dryopteris filix-mas s. str.
55260;33109;Dryopteris lacunosa
55230;33639;Dryopteris oreades
55261;29565;Dryopteris pseudodisjuncta
55227;2039;Dryopteris remota
55293;2041;Dryopteris villarii s. str.
55225;50025;Dryopteris x ambroseae
55215;50026;Dryopteris x complexa
55278;12586;Dryopteris x sarvelae
55268;50031;Dryopteris x uliginosa
32795;81404;Dryptodon
56123;94153;Dudresnaya
56124;91127;Dudresnaya verticillata
56155;94155;Dumontia
56156;91128;Dumontia incrassata
41890;61574;Dysphania
41894;32120;Dysphania ambrosioides
41898;32121;Dysphania aristata
41895;32119;Dysphania botrys
41891;32118;Dysphania pumilio
42452;60266;Ebenaceae
38177;61643;Ecdeiocoleaceae
40020;61387;Echinochloa
40032;2049;Echinochloa colonum
40025;2050;Echinochloa crus-galli
40029;29695;Echinochloa crus-galli subsp. crus-galli
40031;26587;Echinochloa esculenta
40030;6762;Echinochloa frumentacea
40022;6763;Echinochloa muricata
51802;60893;Echinocystis
51804;2055;Echinocystis lobata
37220;62289;Echinodorus
45326;60796;Echinops
45336;2057;Echinops bannaticus
45328;2058;Echinops exaltatus
45338;93687;Echinops pungens
45330;2062;Echinops sphaerocephalus
45332;29696;Echinops sphaerocephalus subsp. sphaerocephalus
45334;91131;Echinops x pellenzianus
48543;60630;Echium
48547;2065;Echium plantagineum
48545;2067;Echium vulgare
55968;91136;Ectocarpus
55970;91132;Ectocarpus confervoides
55969;91133;Ectocarpus dasycarpus
55971;91134;Ectocarpus fasciculatus
55972;91135;Ectocarpus siliculosus
37010;61434;Egeria
37012;2070;Egeria densa
55963;94156;Elachista
55964;91137;Elachista fucicola
55965;91138;Elachista stellaris
51144;60317;Elaeagnaceae
51145;60903;Elaeagnus
51147;2071;Elaeagnus angustifolia
51146;2072;Elaeagnus commutata
53923;60214;Elaeocarpaceae
52074;60209;Elatinaceae
52075;60905;Elatine
52089;2073;Elatine alsinastrum
52077;2075;Elatine hexandra
52085;2077;Elatine hydropiper
52082;24984;Elatine hydropiper agg.
52083;21613;Elatine orthosperma
52080;2078;Elatine triandra
38253;61341;Eleocharis
38290;2079;Eleocharis acicularis
38257;2088;Eleocharis mamillata s. l.
38261;2089;Eleocharis mamillata subsp. austriaca
38259;2090;Eleocharis mamillata subsp. mamillata
38279;2083;Eleocharis multicaulis
38287;2086;Eleocharis ovata
38275;2084;Eleocharis ovata agg.
38263;2091;Eleocharis palustris
38255;2087;Eleocharis palustris agg.
38276;2095;Eleocharis parvula
38282;2096;Eleocharis quinqueflora
38270;2094;Eleocharis uniglumis
38274;34360;Eleocharis uniglumis subsp. uniglumis
38267;21622;Eleocharis vulgaris
39443;61388;Eleusine
39445;2097;Eleusine indica
39444;93689;Eleusine tristachya
37043;61435;Elodea
37047;7329;Elodea callitrichoides
37045;2098;Elodea canadensis
37050;2099;Elodea nuttallii
47719;60951;Elsholtzia
47720;2100;Elsholtzia ciliata
40369;61582;Elyleymus
40371;29563;Elyleymus bergrothii
40374;29564;Elyleymus strictus
39240;61389;Elymus
39251;34408;Elymus aenaeanus
39302;27779;Elymus arenosus
39284;27782;Elymus athericus
39277;14926;Elymus campestris
39272;20145;Elymus caninus
39311;32588;Elymus drucei
39295;20150;Elymus hispidus
39301;7198;Elymus hispidus subsp. hispidus
39242;29642;Elymus junceiformis
39281;34410;Elymus laxulus
39253;27777;Elymus laxus
39263;29566;Elymus mucronatus
39259;27784;Elymus obtusiflorus
39267;27776;Elymus obtusiusculus
39315;27778;Elymus repens s. str.
39326;27780;Elymus repens subsp. littoreus
39322;27781;Elymus repens subsp. repens
39271;30131;Elymus trachycaulis
39283;30132;Elymus virginicus
39293;98999;Elytrigia juncea
53092;61644;Emblingiaceae
31799;60002;Embryophyta
42498;60906;Empetrum
42506;2104;Empetrum hermaphroditum
42500;2103;Empetrum nigrum agg.
42503;2105;Empetrum nigrum s. str.
35800;81406;Encalypta
35810;91166;Encalypta affinis
35816;81407;Encalypta alpina
35799;94480;Encalyptaceae
35812;81408;Encalypta ciliata
35863;94666;Encalyptales
35818;81414;Encalypta longicolla
35804;99131;Encalypta microstoma
35803;81415;Encalypta obovatifolia
35805;81417;Encalypta rhaptocarpa
35806;99206;Encalypta rhaptocarpa var. leptodon
35809;99205;Encalypta rhaptocarpa var. rhaptocarpa
35814;81418;Encalypta spathulata
35801;81419;Encalypta streptocarpa
35819;81421;Encalypta vulgaris
35464;99890;Endogemma
35465;99156;Endogemma caespiticia
55539;91181;Enteromorpha
55540;91168;Enteromorpha ahlneriana
55546;91169;Enteromorpha clathrata
55553;91170;Enteromorpha compressa
55548;91171;Enteromorpha crinita
55541;91172;Enteromorpha flexuosa
55542;91173;Enteromorpha intestinalis
55544;91174;Enteromorpha linza
55545;91175;Enteromorpha linziformis
55549;91176;Enteromorpha prolifera
55551;91177;Enteromorpha radiata
55547;91178;Enteromorpha ralfsii
55550;91179;Enteromorpha ramulosa
55543;91180;Enteromorpha simplex
55552;91182;Enteromorpha torta
36030;81422;Entodon
36035;81424;Entodon concinnus
36032;81430;Entodon schleicheri
36029;94481;Entodontaceae
34604;81432;Entosthodon
34615;81426;Entosthodon fascicularis
34620;81427;Entosthodon hungaricus
34605;99207;Entosthodon muhlenbergii
34611;81428;Entosthodon obtusus
34618;99208;Entosthodon pulchellus
36667;81433;Ephemerum
36685;81434;Ephemerum cohaerens
36679;99132;Ephemerum crassinervium
36680;99209;Ephemerum crassinervium subsp. rutheanum
36681;99210;Ephemerum crassinervium subsp. sessile
36671;81436;Ephemerum minutissimum
36687;81438;Ephemerum recurvifolium
36673;81442;Ephemerum serratum
36670;94729;Ephemerum serratum agg.
36669;99133;Ephemerum spinulosum
55584;94160;Epicladia
55585;91183;Epicladia flustrae
55587;91184;Epicladia perforans
55586;91185;Epicladia testarum
52503;61083;Epilobium
52544;2110;Epilobium alpestre
52585;2111;Epilobium alsinifolium
52526;2112;Epilobium anagallidifolium
52639;2113;Epilobium angustifolium
52595;11721;Epilobium brachycarpum
52620;30272;Epilobium brunnescens
52621;32268;Epilobium brunnescens subsp. brunnescens
52511;21642;Epilobium ciliatum
52515;33769;Epilobium ciliatum subsp. adenocaulon
52512;24908;Epilobium ciliatum subsp. ciliatum
52513;32610;Epilobium ciliatum subsp. glandulosum
52605;2114;Epilobium collinum
52607;91204;Epilobium collinum x tetragonum subsp. tetragonum
52528;2115;Epilobium dodonaei
52554;32269;Epilobium duriaei
52597;2117;Epilobium fleischeri
52540;2118;Epilobium hirsutum
52587;91209;Epilobium hirsutum x tetragonum
52542;91210;Epilobium hirsutum x tetragonum subsp. lamyi
52543;91211;Epilobium hirsutum x tetragonum subsp. tetragonum
52569;21648;Epilobium lamyi
52622;2119;Epilobium lanceolatum
52553;91215;Epilobium lanceolatum x tetragonum
52625;91216;Epilobium lanceolatum x tetragonum subsp. lamyi
52624;91217;Epilobium lanceolatum x tetragonum subsp. tetragonum
52525;93690;Epilobium microphyllum
52599;2120;Epilobium montanum
52557;91222;Epilobium montanum x tetragonum
52604;91223;Epilobium montanum x tetragonum subsp. lamyi
52603;91224;Epilobium montanum x tetragonum subsp. tetragonum
52630;2121;Epilobium nutans
52617;2122;Epilobium obscurum
52590;91229;Epilobium obscurum x tetragonum
52612;91230;Epilobium obscurum x tetragonum subsp. lamyi
52619;91231;Epilobium obscurum x tetragonum subsp. tetragonum
52591;2123;Epilobium palustre
52576;91234;Epilobium palustre x tetragonum
52593;91235;Epilobium palustre x tetragonum subsp. lamyi
52594;91236;Epilobium palustre x tetragonum subsp. tetragonum
52613;2124;Epilobium parviflorum
52634;91238;Epilobium parviflorum x tetragonum
52615;91239;Epilobium parviflorum x tetragonum subsp. lamyi
52616;91240;Epilobium parviflorum x tetragonum subsp. tetragonum
52519;2125;Epilobium roseum
52522;29697;Epilobium roseum subsp. roseum
52539;91241;Epilobium roseum x tetragonum
52521;91242;Epilobium roseum x tetragonum subsp. lamyi
52524;91243;Epilobium roseum x tetragonum subsp. tetragonum
52562;2126;Epilobium tetragonum s. l.
52565;21651;Epilobium tetragonum s. str.
52632;10263;Epilobium x abortivum
52574;10264;Epilobium x aggregatum
52610;10266;Epilobium x amphibolum
52507;10271;Epilobium x brachiatum
52517;10274;Epilobium x confine
52560;10275;Epilobium x dacicum
52643;10277;Epilobium x decipiens
52505;10280;Epilobium x erroneum
52535;10286;Epilobium x gemmiferum
52531;10288;Epilobium x gerstlaueri
52626;10287;Epilobium x glanduligerum
52572;10289;Epilobium x goerzii
52533;91258;Epilobium x grenieri
52547;10291;Epilobium x haynaldianum
52608;91260;Epilobium x knafii
52577;91261;Epilobium x krausii
52551;10295;Epilobium x lamotteanum
52637;10298;Epilobium x larambergianum
52558;10299;Epilobium x limosum
52645;10301;Epilobium x montaniforme
52549;10303;Epilobium x neogradense
52579;10306;Epilobium x persicinum
52588;91268;Epilobium x pseudotrigonum
52537;10308;Epilobium x purpureum
52628;10312;Epilobium x rivulare
52581;91271;Epilobium x rivulicolum
52583;91272;Epilobium x schmidtianum
52635;91273;Epilobium x schultzeanum
52509;10319;Epilobium x similatum
52555;10320;Epilobium x subhirsutum
54717;60619;Epimedium
54719;2129;Epimedium alpinum
37494;61483;Epipactis
37558;7340;Epipactis albensis
37512;2130;Epipactis atrorubens
37518;91276;Epipactis atrorubens x distans
37555;29567;Epipactis bugacensis
37521;2131;Epipactis helleborine agg.
37525;2134;Epipactis helleborine s. str.
37529;7164;Epipactis helleborine subsp. helleborine
37537;7165;Epipactis helleborine subsp. neerlandica
37532;32271;Epipactis helleborine subsp. orbicularis
37540;2135;Epipactis leptochila s. l.
37546;33974;Epipactis leptochila s. str.
37509;2138;Epipactis microphylla
37551;2136;Epipactis muelleri
37542;32558;Epipactis neglecta
37504;2139;Epipactis palustris
37563;2137;Epipactis phyllanthes
37500;2140;Epipactis purpurata
37550;91287;Epipactis rhodanensis
37519;91288;Epipactis x barlae
37523;91289;Epipactis x bayeri
37516;91290;Epipactis x graberi
37566;91291;Epipactis x heterogama
37496;91292;Epipactis x pupplingensis
37553;91293;Epipactis x reineckei
37498;91294;Epipactis x schmalhausenii
37507;91295;Epipactis x schulzei
37561;91296;Epipactis x stephensonii
37420;61484;Epipogium
37422;2141;Epipogium aphyllum
55427;60016;Equisetaceae
55426;60015;Equisetales
55425;60006;Equisetopsida
55428;60580;Equisetum
55452;32146;Equisetum alsaticum
55433;2142;Equisetum arvense
55435;29698;Equisetum arvense subsp. arvense
55432;33111;Equisetum ascendens
55466;50033;Equisetum dycei
55439;2143;Equisetum fluviatile
55462;29568;Equisetum font-queri
55478;33112;Equisetum geissertii
55471;2144;Equisetum hyemale
55443;2145;Equisetum litorale
55473;50034;Equisetum meridionale
55449;2146;Equisetum moorei
55464;2147;Equisetum palustre
55430;2148;Equisetum pratense
55446;2149;Equisetum ramosissimum
55469;2150;Equisetum sylvaticum
55455;2151;Equisetum telmateia
55458;2152;Equisetum trachyodon
55437;2153;Equisetum variegatum
55479;91305;Equisetum x mildeanum
39976;61390;Eragrostis
39987;13117;Eragrostis albensis
39978;33613;Eragrostis amurensis
39980;21677;Eragrostis cilianensis
39979;30127;Eragrostis mexicana
39989;2155;Eragrostis minor
39991;34207;Eragrostis minor subsp. minor
39985;26590;Eragrostis multicaulis
39984;30126;Eragrostis pectinacea
39992;2156;Eragrostis pilosa
39995;6778;Eragrostis tef
54376;61145;Eranthis
54378;2157;Eranthis hyemalis
43918;61515;Erechtites
43919;2158;Erechtites hieraciifolius
35913;81447;Eremonotus
35915;81448;Eremonotus myriocarpus
39446;67405;Eremopyrum
39447;30123;Eremopyrum triticeum
42562;60911;Erica
42574;94948;Erica arborea
42567;21680;Erica carnea
42458;60261;Ericaceae
42570;94949;Erica ciliaris
42572;2162;Erica cinerea
42571;95031;Erica erigena
42259;60188;Ericales
42575;94950;Erica mackaiana
42564;94951;Erica scoparia
42565;2165;Erica tetralix
42576;94952;Erica vagans
45569;60805;Erigeron
45576;2167;Erigeron acris s. l.
45585;29646;Erigeron acris s. str.
45571;91308;Erigeron acris x alpinus
45624;2174;Erigeron alpinus
45622;2173;Erigeron alpinus agg.
45627;2175;Erigeron alpinus subsp. alpinus
45625;2176;Erigeron alpinus subsp. intermedius
45601;91313;Erigeron alpinus x glabratus
45582;21685;Erigeron angulosus
45605;2178;Erigeron annuus
45611;2179;Erigeron annuus subsp. annuus
45608;2180;Erigeron annuus subsp. septentrionalis
45631;2182;Erigeron atticus
45616;91316;Erigeron atticus x glabratus
45630;21686;Erigeron bonariensis
45587;21687;Erigeron canadensis
45580;21688;Erigeron droebachiensis
45591;21689;Erigeron glabratus
45594;27662;Erigeron glabratus subsp. glabratus
45619;91317;Erigeron glabratus x uniflorus
45613;95032;Erigeron karvinskianus
45584;33566;Erigeron macrophyllus
45577;32583;Erigeron muralis
45628;2177;Erigeron neglectus
45598;27349;Erigeron philadelphicus
45574;21694;Erigeron schleicheri
45599;95101;Erigeron strigosus
45602;32165;Erigeron sumatrensis
45589;2187;Erigeron uniflorus
45617;91319;Erigeron x burnatii
45572;91320;Erigeron x cavillieri
45596;91321;Erigeron x enderi
45633;91322;Erigeron x favratii
45614;93532;Erigeron x huelsenii
45635;91323;Erigeron x huteri
45620;91324;Erigeron x rhaeticus
40779;60513;Eriocaulaceae
40780;94953;Eriocaulon
40781;94954;Eriocaulon aquaticum
38957;61343;Eriophorum
38963;2190;Eriophorum angustifolium
38959;2191;Eriophorum gracile
38970;2192;Eriophorum latifolium
38968;2193;Eriophorum scheuchzeri
38961;2194;Eriophorum vaginatum
48435;65528;Eritrichium
48436;99076;Eritrichium nanum
52843;60932;Erodium
52858;91325;Erodium ballii et lebelii
52846;2196;Erodium ciconium
52847;2197;Erodium cicutarium agg.
52853;2199;Erodium cicutarium s. str.
52856;34111;Erodium cicutarium subsp. cicutarium
52849;2201;Erodium lebelii
52845;2203;Erodium malacoides
52857;2204;Erodium moschatum
53145;60859;Eruca
53573;67403;Erucaria
53574;30130;Erucaria hispanica
53146;2209;Eruca sativa
53538;60860;Erucastrum
53540;2210;Erucastrum gallicum
53543;2212;Erucastrum nasturtiifolium
53548;2211;Erucastrum nasturtiifolium agg.
53546;29699;Erucastrum nasturtiifolium subsp. nasturtiifolium
46051;61272;Eryngium
46056;2216;Eryngium campestre
46058;2218;Eryngium maritimum
46053;2219;Eryngium planum
46055;94955;Eryngium viviparum
53777;60861;Erysimum
53800;2221;Erysimum cheiranthoides
53802;29876;Erysimum cheiranthoides subsp. cheiranthoides
53786;2222;Erysimum cheiri
53798;2223;Erysimum crepidifolium
53804;11935;Erysimum cuspidatum
53780;2225;Erysimum diffusum
53789;2226;Erysimum hieraciifolium agg.
53795;2229;Erysimum marschallianum
53781;2234;Erysimum odoratum
53784;2235;Erysimum repandum
53792;13707;Erysimum virgatum s. l.
56119;94162;Erythrocladia
56121;91331;Erythrocladia elegans
56120;91332;Erythrocladia reflexa
56137;94163;Erythrotrichia
56138;91328;Erythrotrichia carnea
56139;91333;Erythrotrichia reflexa
52205;60369;Erythroxylaceae
42661;61645;Escalloniaceae
42660;61646;Escalloniales
54573;61089;Eschscholzia
54575;6781;Eschscholzia californica
36690;81454;Eucladium
36691;81460;Eucladium verticillatum
53269;60862;Euclidium
53271;2244;Euclidium syriacum
46945;60146;Eucommiaceae
55820;94165;Eudesme
55821;91338;Eudesme virescens
41483;61575;Eudianthe
41484;32163;Eudianthe coeli-rosa
40793;61000;Eudicots
55661;91339;Euglenophyta
55537;94166;Eugomontia
55538;91340;Eugomontia sacculata
49117;60696;Euonymus
49122;2245;Euonymus europaeus
49119;2246;Euonymus latifolius
44420;60814;Eupatorium
44422;2248;Eupatorium cannabinum
44424;29047;Eupatorium cannabinum subsp. cannabinum
52097;60919;Euphorbia
52106;2249;Euphorbia amygdaloides
52108;29877;Euphorbia amygdaloides subsp. amygdaloides
52133;26160;Euphorbia angulata
52096;60365;Euphorbiaceae
52184;2255;Euphorbia cyparissias
52176;2257;Euphorbia dulcis
52180;2258;Euphorbia dulcis subsp. dulcis
